created_at,customer_id,id,item_code_ext,location,note,order_datetime,order_id,rate,shipment_id,status,update_at
2022-07-18T12:08:01.152Z,纨绔的柒柒,TdhdlC1aSWCcZuYz5ODtdg==,A2111FBY30194,jp,,2022-07-15T11:56:40.000Z,0kkBpDrZRxGYN5Bzh2HSAA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:21.975Z
2022-07-18T12:08:38.084Z,randyxwj,CB1yO33RRQaROQlTYoP5Jg==,A2121KCD52193,jp,,2022-07-15T11:56:40.000Z,btr1N7dBTnG5feM2mfI5gg==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.794Z
2022-07-18T12:08:38.131Z,randyxwj,Umm1DpHsT0euwNZ8FJXi3Q==,A2121UCD27344,cn,,2022-07-15T11:56:40.000Z,btr1N7dBTnG5feM2mfI5gg==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:38.124Z
2022-07-18T12:09:33.953Z,月照青坟花骨,iXlRTd8kSlKW/puVKKHS5A==,A2111FSY30293,cn,,2022-07-15T11:56:40.000Z,rKhEGPsZSz2UTT5hTVYZFQ==,0.5,JJTDg/P3TeuFgQCWDzC2EA==,shipped,2022-08-10T12:51:07.037Z
2022-07-18T12:09:34.022Z,月照青坟花骨,N7vrpDEsRNa8d7ODjErrgQ==,A2121FB_36492,cn,,2022-07-15T11:56:40.000Z,rKhEGPsZSz2UTT5hTVYZFQ==,0.5,loXGCK+TR3yb8NfDHW+Qzg==,shipped,2022-07-22T10:38:17.521Z
2022-07-18T12:09:55.367Z,月夜寒轻落,+eCt8FntSXGIjiiDvlU8sw==,A2121UA_27893,cn,,2022-07-15T11:56:40.000Z,uK9tylKfQ9qC1rGYuC3kgQ==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:37.690Z
2022-07-18T12:10:16.556Z,毛线滚来滚去,f5AghJd3QBCsaI+JlsrhSA==,A2121PE_28091,jp,,2022-07-15T11:56:40.000Z,yK6VkVhMSOqHU8CqSbN9eA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:21.906Z
2022-07-18T12:13:49.816Z,星之所在my,lQsDPQo6T2WAoGPG5FcTlw==,A2121KCD32393,cn,,2022-07-15T11:56:40.000Z,9UFY4fjpT/+qqfNMApZ/TQ==,0.5,UCev0KZpSYmcCzr3tI4mdQ==,shipped,2022-07-21T12:10:53.371Z
2022-07-18T12:13:49.856Z,星之所在my,zCveIjXPTWGqpCL7DX6m/g==,A2121FB_36492,jp,,2022-07-15T11:56:40.000Z,9UFY4fjpT/+qqfNMApZ/TQ==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.098Z
2022-07-18T12:14:22.090Z,葱葱0419,VI9cwHtnSGKwQUXffje8+Q==,A2123PE_92693,pcn,,2022-07-15T11:56:40.000Z,hfMynFeaQcGeN+9uvzb2DQ==,1,Nbvtc+SNTXmJ4Dagh+URZw==,shipped,2022-07-21T12:00:50.889Z
2022-07-18T12:14:22.232Z,葱葱0419,tNN4JjmFQcWeP92F1COoww==,A2121UTS31942,jp,,2022-07-15T11:56:40.000Z,hfMynFeaQcGeN+9uvzb2DQ==,0.5,null,guaranteed,2022-07-18T12:14:22.232Z
2022-07-18T12:14:42.045Z,是开碧落fx,MiofC56mSzOX7xn5vi/U7g==,A2121FBY26193,cn,,2022-07-15T11:56:40.000Z,ts4knTUtR/2lx7PFRbQmGQ==,0.5,UCev0KZpSYmcCzr3tI4mdQ==,shipped,2022-07-21T12:10:53.254Z
2022-07-18T12:16:08.655Z,yxrui313,IJs3BPJoTcCeEVScCMy+fA==,A2121FA_26492,cn,日本直邮,2022-07-15T11:56:40.000Z,DOkSwen2SuutP6kxQt5mBA==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:38.390Z
2022-07-18T12:16:08.744Z,yxrui313,JvEeRy/7TdGLYFX5YjUGCA==,A2121PSC22395,jp,日本直邮,2022-07-15T11:56:40.000Z,DOkSwen2SuutP6kxQt5mBA==,0.5,c4jPPRRwScuHIQPjrNbHYg==,shipped,2022-07-22T08:40:54.829Z
2022-07-18T12:16:08.792Z,yxrui313,PiNRBi3SQpqfqowB4FfFpA==,A2121UTS31932,jp,日本直邮,2022-07-15T11:56:40.000Z,DOkSwen2SuutP6kxQt5mBA==,0.5,c4jPPRRwScuHIQPjrNbHYg==,shipped,2022-07-22T08:40:54.808Z
2022-07-18T12:16:08.829Z,yxrui313,aU02HTiJRBy/rnfmQPsNXA==,A2321UTS50832,jp,日本直邮,2022-07-15T11:56:40.000Z,DOkSwen2SuutP6kxQt5mBA==,0.5,c4jPPRRwScuHIQPjrNbHYg==,shipped,2022-07-22T08:40:54.787Z
2022-07-18T12:16:08.881Z,yxrui313,zS0WAvXoQCy7zTZI3fM1Kw==,A2123PSC17595,jp,日本直邮,2022-07-15T11:56:40.000Z,DOkSwen2SuutP6kxQt5mBA==,1,c4jPPRRwScuHIQPjrNbHYg==,shipped,2022-07-22T08:40:54.767Z
2022-07-18T12:16:08.921Z,yxrui313,RMRANn44TBGPU/1KPd8Xhg==,A2121PSH42545,jp,日本直邮,2022-07-15T11:56:40.000Z,DOkSwen2SuutP6kxQt5mBA==,0.5,c4jPPRRwScuHIQPjrNbHYg==,shipped,2022-07-22T08:40:54.725Z
2022-07-18T12:16:45.203Z,yuki860508,fKcgOKTLQGW7UrQF2BmHpA==,A2121FSY56591,cn,,2022-07-15T11:56:40.000Z,L72GG7/4RbGKk7zdPsepuQ==,0.5,UCev0KZpSYmcCzr3tI4mdQ==,shipped,2022-07-21T12:10:53.485Z
2022-07-18T12:16:45.233Z,yuki860508,NkKoEJ/FS6ewcsPAODydCQ==,A2123FV_11794,jp,,2022-07-15T11:56:40.000Z,L72GG7/4RbGKk7zdPsepuQ==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:23.006Z
2022-07-18T12:17:15.756Z,bbapple118,iLFT1OAYRBeQK9qzA6wGeg==,A2111FBY30193,jp,,2022-07-15T11:56:40.000Z,Yco+ombeQL2pePnsMkGCuQ==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.336Z
2022-07-18T12:17:15.793Z,bbapple118,ZM9DciW/SsupUGMdRiuhwg==,A2111FSY30293,jp,,2022-07-15T11:56:40.000Z,Yco+ombeQL2pePnsMkGCuQ==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.386Z
2022-07-18T12:18:00.656Z,朕empero,XHcRT8d/TPKxuuw5kFWzIg==,A2121PAC42991,jp,,2022-07-15T11:56:40.000Z,f9nKVQ8+RFq0iem3D+tRsA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.219Z
2022-07-18T12:18:00.767Z,朕empero,yyv5tBSkQdePIOUBEY4XJw==,A2121PE_52991,jp,,2022-07-15T11:56:40.000Z,f9nKVQ8+RFq0iem3D+tRsA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.245Z
2022-07-18T12:18:00.809Z,朕empero,wO2z/yB5S9SzOZJz+y1ZrQ==,A2121PAC43092,jp,,2022-07-15T11:56:40.000Z,f9nKVQ8+RFq0iem3D+tRsA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.272Z
2022-07-18T12:26:15.462Z,shihunyu,n2WcM/7OR/KJAbeAtXAn+g==,A2123PE_07591,jp,,2022-07-15T11:56:40.000Z,IJPhECGbQNyZfPh22BsCuw==,1,NYk4zQbmSaKsAY/iWuXz7g==,shipped,2022-07-27T14:35:06.523Z
2022-07-18T12:40:42.131Z,tb_3209635,C+m9gCrDT5S7E3HZfgiSnw==,A2121UTS37334,cn,,2022-07-15T11:56:40.000Z,ee2P8Vs3TXySGb5pPdwOiw==,0.5,loXGCK+TR3yb8NfDHW+Qzg==,shipped,2022-07-22T10:38:17.768Z
2022-07-18T12:44:56.936Z,ssnnooww88,533rSy3OR7m0BSSFyPTgrA==,A2111FSY30291,jp,,2022-07-15T11:56:40.000Z,cAOUO352RjW/Z6o5pEUyGg==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.826Z
2022-07-18T12:45:57.837Z,陈潇潇1026,KNo9GjJTQOeamkxthl12lQ==,A2123FB_16792,jp,直邮澳洲,2022-07-15T11:56:40.000Z,OmoPbfs9Ssqq6wlfjkM6vA==,1,R7OBWgbiQvmYHbBI0Al3pg==,shipped,2022-07-19T14:26:51.810Z
2022-07-18T12:45:57.950Z,陈潇潇1026,2GsKnQU3Toe9deP7NigbdQ==,A2123FA_16292,jp,直邮澳洲,2022-07-15T11:56:40.000Z,OmoPbfs9Ssqq6wlfjkM6vA==,1,R7OBWgbiQvmYHbBI0Al3pg==,shipped,2022-07-19T14:26:51.766Z
2022-07-18T12:47:41.576Z,foreverpeanuts,L6wfr8IvQo+QKyckinJ/kw==,A2123FB_13293,cn,,2022-07-15T11:56:40.000Z,MRwIT3q2TyS2reXyybHSLw==,1,mzVZEVIITE6xB+d2dV+Oow==,shipped,2022-08-08T06:43:33.383Z
2022-07-18T12:47:41.611Z,foreverpeanuts,F1+0XlHFR/Ws0qqqnltbWg==,A2123FB_13292,pcn,,2022-07-15T11:56:40.000Z,MRwIT3q2TyS2reXyybHSLw==,1,Nbvtc+SNTXmJ4Dagh+URZw==,shipped,2022-07-21T12:00:51.246Z
2022-07-18T12:47:41.646Z,foreverpeanuts,EdWk2kBKQbi8SJGY0X+yCQ==,A2121KCD90594,cn,,2022-07-15T11:56:40.000Z,MRwIT3q2TyS2reXyybHSLw==,1,loXGCK+TR3yb8NfDHW+Qzg==,shipped,2022-07-22T10:38:17.598Z
2022-07-18T12:48:27.586Z,foreverpeanuts,FKicfGppSCaNAmGzA6xUTg==,A2123FB_13292,jp,,2022-07-15T11:56:40.000Z,ue5VF+OXTsCJX1V9H401Cg==,1,null,concealed,2022-07-22T09:04:17.451Z
2022-07-18T12:49:32.934Z,点绛唇fl,6ea/AtlSR6+lTo9YfPD97g==,A2121UBY27293,cn,,2022-07-16T11:56:40.000Z,Za8ceT9eR2m87xory/fOJQ==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:36.993Z
2022-07-18T12:49:32.970Z,点绛唇fl,/tSYX4lnQxy6YJ0FSmsmuA==,A2121FAY46993,jp,,2022-07-16T11:56:40.000Z,Za8ceT9eR2m87xory/fOJQ==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:21.860Z
2022-07-18T12:49:33.024Z,点绛唇fl,eLLqhLzlTPSq21rbahw23Q==,A2121FB_36493,cn,,2022-07-16T11:56:40.000Z,Za8ceT9eR2m87xory/fOJQ==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:37.058Z
2022-07-18T12:50:06.928Z,tb538821348,HooZ+S7LSNCthY448+fnXw==,A2121PAC53091,jp,,2022-07-16T11:56:40.000Z,Ty7rhYyjRLGjl7ufwkZPmA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.927Z
2022-07-18T12:50:06.988Z,tb538821348,woUkmexBQtSHdTYOnn020w==,A2121UPO21043,jp,,2022-07-16T11:56:40.000Z,Ty7rhYyjRLGjl7ufwkZPmA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.888Z
2022-07-18T12:50:30.137Z,obiwan007,QaAaqSELQ1CupFrF8Mjlhg==,A2121PE_90992,cn,,2022-07-16T11:56:40.000Z,KueHDTbCRsmD3WUZ/aCEqQ==,1,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:38.043Z
2022-07-18T12:50:58.167Z,yoh_lycoris,l3ja+f3FQVmTOUG/wheCiQ==,A2121KCD27092,jp,,2022-07-16T11:56:40.000Z,pkFsRdAwTMSjORhTB7JH+A==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.985Z
2022-07-18T12:51:15.637Z,ohoh猪,k1W7Ngi0S1ikUsLqS9OBEw==,A2121PE_51393,cn,,2022-07-16T11:56:40.000Z,uKDSsheLSzu9m/v91hCSMw==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:38.076Z
2022-07-18T12:51:49.451Z,pinch圭慧,hlNCuApAR0ay7SpK1zGEpw==,A2121FBY27491,jp,,2022-07-16T11:56:40.000Z,lv+v8wh8Q5Csu6sJWTYSLw==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.767Z
2022-07-18T12:51:49.492Z,pinch圭慧,myGhwNnSR12hqF2dAkGDKw==,A2121FBY26192,jp,,2022-07-16T11:56:40.000Z,lv+v8wh8Q5Csu6sJWTYSLw==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.724Z
2022-07-18T12:52:03.211Z,pinch圭慧,3a9HRv0aTGyuf1f1MC1oUw==,A2121FBY26191,jp,,2022-07-16T11:56:40.000Z,Uw8nSJynQ2ar3Db4WvyXtg==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.744Z
2022-07-18T12:52:18.518Z,pinch圭慧,mcyIHdE5SduZHLCpVNGVjQ==,A2123UCD92391,jp,,2022-07-16T11:56:40.000Z,GvFAH4lOQieLKHfF3/ZGcw==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.703Z
2022-07-18T12:52:36.521Z,smile_carol,WG6U5cI0RK2kZEDKfKFECA==,A2121FAY46992,cn,,2022-07-16T11:56:40.000Z,3LlN+9FQQ9KjRE5gsbMGwA==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:38.166Z
2022-07-18T12:53:52.058Z,hongqyyan,brBy6RX0RpqyeRvTx0UqcQ==,A2121FJM41444,jp,,2022-07-16T11:56:40.000Z,5SSVyBqtQ2m9aXq3fJ/B4g==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.578Z
2022-07-18T12:53:52.132Z,hongqyyan,2CvNDhmFTqaLUDpepqqyZQ==,A2121UTS52293,jp,,2022-07-16T11:56:40.000Z,5SSVyBqtQ2m9aXq3fJ/B4g==,0.5,null,concealed,2022-08-04T04:17:47.370Z
2022-07-18T12:54:24.716Z,marstrack,cLTOJ4p/Rd6tArmolVnuBA==,A2121FSY46792,jp,,2022-07-16T11:56:40.000Z,pXbnmHOaQpO9ABOOxATw6w==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.661Z
2022-07-18T12:54:24.746Z,marstrack,Q0QqiecDR5OkvasGRsbDPQ==,A2121FS_31193,cn,,2022-07-16T11:56:40.000Z,pXbnmHOaQpO9ABOOxATw6w==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:37.938Z
2022-07-18T12:55:05.965Z,marstrack,a1nqQGlOTAibVEy1jpkXxQ==,A2121UCD57342,jp,,2022-07-16T11:56:40.000Z,+mGbV8JDTsalj8lBWWFN4g==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.683Z
2022-07-18T12:55:06.010Z,marstrack,nc2iaVpfTWqejcUD+c8KtQ==,A2121FB_26593,cn,,2022-07-16T11:56:40.000Z,+mGbV8JDTsalj8lBWWFN4g==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:37.961Z
2022-07-18T12:55:37.757Z,此方de乙女,3BoH+bx0QXmhvjHdPlsYPQ==,A2121PSE57791,jp,,2022-07-16T11:56:40.000Z,z59bi8qBTsmFmpVjCLPNDA==,1,NYk4zQbmSaKsAY/iWuXz7g==,shipped,2022-07-27T14:35:05.927Z
2022-07-18T12:55:37.817Z,此方de乙女,o+dDETzbTRqnoEzTWdGqBA==,A2123FB_10991,jp,,2022-07-16T11:56:40.000Z,z59bi8qBTsmFmpVjCLPNDA==,1,z38oO0J7S3u0JGYemIiR5w==,shipped,2022-08-06T04:35:47.805Z
2022-07-18T12:55:37.861Z,此方de乙女,jnGNE0PpSkKRUR3vMC+Xgg==,A2123FSY11091,jp,,2022-07-16T11:56:40.000Z,z59bi8qBTsmFmpVjCLPNDA==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:21.839Z
2022-07-18T12:56:30.298Z,cj_happy,jR5RP4rQQru1i+GduBCDyA==,A2123KCD91793,jp,,2022-07-17T11:56:40.000Z,ezfHEZhRRDOeVs0UFcaUhQ==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.463Z
2022-07-18T12:56:30.333Z,cj_happy,Aouc0k3OTN21kI7WuVS1ww==,A2123UCD92393,jp,,2022-07-17T11:56:40.000Z,ezfHEZhRRDOeVs0UFcaUhQ==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.418Z
2022-07-18T12:56:30.379Z,cj_happy,LEm1YnBtQ+G2MxFLXRNQrQ==,A2123KCD16895,jp,,2022-07-17T11:56:40.000Z,ezfHEZhRRDOeVs0UFcaUhQ==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.440Z
2022-07-18T14:47:27.511Z,蛰夜语,CkroFXRHSACdAt/SwV7mDw==,A2121UPO21031,jp,,2022-07-18T13:39:49.000Z,GN+wDULOTmSHLrTHE2NTHA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.173Z
2022-07-18T14:47:27.646Z,蛰夜语,84SlhKHzS6WeYcTnT57cBw==,A2121KCD52191,jp,,2022-07-18T13:39:49.000Z,GN+wDULOTmSHLrTHE2NTHA==,0.5,z38oO0J7S3u0JGYemIiR5w==,shipped,2022-08-06T04:35:48.384Z
2022-07-18T14:47:27.676Z,蛰夜语,paO1NVHkS0iVWu9pwrEt5g==,A2121PAC43092,jp,,2022-07-18T13:39:49.000Z,GN+wDULOTmSHLrTHE2NTHA==,0.5,9zS99gdpSKq2AeHWnZKQ2g==,shipped,2022-08-03T14:14:46.352Z
2022-07-18T14:47:27.709Z,蛰夜语,Dyq5sLWrQtqypR83RYV0WQ==,A2121KPO21892,jp,,2022-07-18T13:39:49.000Z,GN+wDULOTmSHLrTHE2NTHA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.195Z
2022-07-18T14:47:27.740Z,蛰夜语,CoPS85NgRoS62gek7aOe6A==,A2121FS_16791,pcn,,2022-07-18T13:39:49.000Z,GN+wDULOTmSHLrTHE2NTHA==,0.5,mzVZEVIITE6xB+d2dV+Oow==,shipped,2022-08-08T06:43:33.310Z
2022-07-19T05:06:11.259Z,笨瓜一枚,fChKhiUrTtmNGU9jcAKfKA==,A2121PE_12691,jp,,2022-07-12T14:06:38.000Z,5UGqXkSBR9C5GKgchXrvMw==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:21.816Z
2022-07-20T01:02:18.555Z,hardrubber2,QCEN5aImSPCm7Gs/p8BZdg==,A2123FB_00595,jp,,2022-07-19T09:21:23.000Z,k3XEfRMVRGCR+/5/RhFf2w==,1,NYk4zQbmSaKsAY/iWuXz7g==,shipped,2022-07-27T14:35:06.304Z
2022-07-20T01:02:57.817Z,红豆巧克力的牛奶冰,AlSq3OdvRvCPspCFd4/jBQ==,A2123FB_13292,jp,发前改地址,2022-07-19T09:21:23.000Z,oKsfF0jvT8CGY2c8oXlpBQ==,1,QjT50/aQSVKVoDTwrv2HtQ==,shipped,2022-08-10T02:35:56.928Z
2022-07-20T01:03:32.225Z,朱问天欧巴0804,JxGyhI6USoirXZT2t81c9g==,A2123PE_07591,jp,,2022-07-19T09:21:23.000Z,I36uk9yuSLqOoeulYH/MAQ==,1,V/V8BdTfQN2dPuPF93EGKA==,shipped,2022-08-11T04:28:39.264Z
2022-07-20T01:03:32.240Z,朱问天欧巴0804,Tjg9nd1CRW26TCSDzWHiKA==,A2113PE_43492,jp,,2022-07-19T09:21:23.000Z,I36uk9yuSLqOoeulYH/MAQ==,1,null,guaranteed,2022-07-22T09:32:06.068Z
2022-07-20T01:03:32.284Z,朱问天欧巴0804,chdMDUbZSoyJo9wJs4EMwA==,A2113PE_43493,jp,,2022-07-19T09:21:23.000Z,I36uk9yuSLqOoeulYH/MAQ==,1,null,backordering,2022-07-20T01:03:32.284Z
2022-07-20T01:03:32.326Z,朱问天欧巴0804,6UiYpfPjStKTwQ9RuiUzOQ==,A2113PE_43494,jp,,2022-07-19T09:21:23.000Z,I36uk9yuSLqOoeulYH/MAQ==,1,NYk4zQbmSaKsAY/iWuXz7g==,shipped,2022-07-27T14:35:06.263Z
2022-07-20T01:04:02.497Z,apple13793,zz4Rbs5EQyOyQkhnTkzbqA==,A2123FB_16792,jp,,2022-07-19T09:21:23.000Z,HpTDbVbjQ/io6oKcih3Glg==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.293Z
2022-07-20T01:04:02.551Z,apple13793,SA8P/lpHQyqSFAbaGW+how==,A2111FSY30291,jp,,2022-07-19T09:21:23.000Z,HpTDbVbjQ/io6oKcih3Glg==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.313Z
2022-07-20T01:04:24.683Z,meteoryq001,jdgMkazuSti0Rk7u7jJlFA==,A2121UA_52692,cn,,2022-07-19T09:21:23.000Z,6LqDYpI+Sp6APqah/nNJ1Q==,0.5,Jbh7ptaFTrq8wQX0oN3bAQ==,shipped,2022-07-21T11:57:37.984Z
2022-07-20T13:44:01.112Z,阿卡不卡不卡,a57sIYYJRryU6J9VJ60nvQ==,A2123FB_00592,jp,,2022-07-20T09:21:23.000Z,A1gO72BUR7Wp8rl6ZEIRdA==,1,z38oO0J7S3u0JGYemIiR5w==,shipped,2022-08-06T04:35:47.687Z
2022-07-20T13:44:01.225Z,阿卡不卡不卡,OjauydxGQEanRppZz1SVvg==,A2121FA_56293,cn,,2022-07-20T09:21:23.000Z,A1gO72BUR7Wp8rl6ZEIRdA==,1,czKZ7XDDRReOA5Gr3DVhPg==,shipped,2022-07-26T14:11:08.439Z
2022-07-20T13:44:40.028Z,tb9429091_2011,sIb0bYzqQKCqCgyeeyJ6bQ==,A2123KV_01692,jp,,2022-07-20T09:21:23.000Z,bPVs+Z9kStSWFdRxxxqepA==,1,NYk4zQbmSaKsAY/iWuXz7g==,shipped,2022-07-27T14:35:06.543Z
2022-07-20T13:44:40.069Z,tb9429091_2011,wYxkY9D3TnetWxBnS8K7/A==,A2121FA_36794,jp,,2022-07-20T09:21:23.000Z,bPVs+Z9kStSWFdRxxxqepA==,0.5,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.956Z
2022-07-21T03:59:53.085Z,jojoyu_娇,KF4F6Z7OSta5cxcSUNR6zQ==,A2123FA_06293,jp,,2022-07-18T09:21:23.000Z,0KBeOOEeS8C1JIkx2pkYEw==,1,Wm9Xdn0BSHyPRn6XNBNelA==,shipped,2022-07-21T07:14:22.639Z
2022-07-21T11:54:21.184Z,karinsakura,xoxMOwXPQGqXkMQoDMNzxw==,A2121FA_26492,jp,,2022-07-09T11:52:59.000Z,96AJJu6XT2OrZO3bgupIyg==,1,NYk4zQbmSaKsAY/iWuXz7g==,shipped,2022-07-27T14:35:06.383Z
2022-07-22T10:21:03.176Z,yumimmd,wj5UbwTTQY6LY98DqsnkuQ==,A2123FAY10391,jp,,2022-07-21T11:52:59.000Z,NoqBWXf3S32vHpiT7+EhhQ==,1,z38oO0J7S3u0JGYemIiR5w==,shipped,2022-08-06T04:35:49.101Z
2022-07-22T10:21:22.363Z,ppshirley224296073,uIxpQ9wpRaSH8YJRoaCvvQ==,A2123FAY16693,cn,,2022-07-21T11:52:59.000Z,2ya8SYSzSgGfsT2gGSAQkw==,1,eYK9bszUQ3qU+P584qm+wQ==,shipped,2022-08-09T13:47:32.156Z
2022-07-22T10:22:06.758Z,福尔马林浸泡过度的少女心,R/vMOizMQWyPcqufWAaEug==,A2113FA_24293,cn,,2022-07-21T11:52:59.000Z,7StKsYVRQRehNslTxoxoHQ==,0.5,jzGROojfQ/iqchdrrCHDzw==,shipped,2022-08-06T05:41:34.167Z
2022-07-22T10:22:33.903Z,stellappan10,/C13iNhCSEWEQMH3zeQ0Kw==,A2123PE_07491,jp,,2022-07-21T11:52:59.000Z,AY3/8laySeC2izrB/W6HHQ==,1,V/V8BdTfQN2dPuPF93EGKA==,shipped,2022-08-11T04:28:39.324Z
2022-07-22T10:22:33.918Z,stellappan10,rJGHmG47TZye6TC+e8U2mA==,A2123FA_06291,jp,,2022-07-21T11:52:59.000Z,AY3/8laySeC2izrB/W6HHQ==,1,null,concealed,2022-08-08T15:54:09.305Z
2022-07-22T10:23:52.435Z,shihunyu,0KtXRAVERQ2j9fr5phWP+A==,A2123UTS01844,cn,,2022-07-21T11:52:59.000Z,1i0pFjGpRGCvjCVCbLV9lQ==,1,loXGCK+TR3yb8NfDHW+Qzg==,shipped,2022-07-22T10:38:17.689Z
2022-07-22T10:31:14.532Z,tb70129618,KoUyo75DSWubd4vyaVpBmQ==,A2123PE_92693,pcn,,2022-07-21T11:52:59.000Z,wco1ySTPTi+KmEYkyhuwhQ==,1,mHb+rtXUSMCUgkI+r8Pz/w==,shipped,2022-07-22T10:38:41.541Z
2022-07-22T10:31:38.445Z,艾猫aimo,+cOUyoOSRRWAJgc3qWbkGw==,A2123FB_13294,pcn,,2022-07-22T11:52:59.000Z,UJqBVU17S9eatZwLURCrsQ==,1,mHb+rtXUSMCUgkI+r8Pz/w==,shipped,2022-07-22T10:38:41.517Z
2022-07-22T10:32:14.794Z,若依_念夕,+Wie+vbaSq+bQp8e/h50Yw==,A2121FC_16891,jp,,2022-07-22T11:52:59.000Z,ZL+1395jQjGx9OKbuOwj6g==,0.5,NYk4zQbmSaKsAY/iWuXz7g==,shipped,2022-07-27T14:35:06.079Z
2022-07-22T10:32:37.572Z,lsm90121,mq4YbD1XQmamm8v7OgQvRA==,A2121FJ_26992,jp,,2022-07-22T11:52:59.000Z,HXOe/dl9QEKqu6l8m41MNA==,0.5,NYk4zQbmSaKsAY/iWuXz7g==,shipped,2022-07-27T14:35:06.433Z
2022-07-22T10:32:56.787Z,绵羊biu喵喵,yb0TF9tfRx+OkKrAYc3P3w==,A2121PBG57894,cn,,2022-07-22T11:52:59.000Z,zl4pjEEzRKSkZNwcAJRz3Q==,1,loXGCK+TR3yb8NfDHW+Qzg==,shipped,2022-07-22T10:38:17.488Z
2022-07-22T14:34:56.358Z,悦悦aaaay,fxlEB7hvQwKW4oR9Es+igA==,A2111PE_55292,cn,,2022-07-09T10:38:27.000Z,R7WCNvkbRACfVH2ZdX+p9g==,0.5,1tBllnBySwCs2GUMkyEaiA==,shipped,2022-07-22T14:35:27.739Z
2022-07-22T14:34:56.396Z,悦悦aaaay,HW33AJmGQjK3zB12ZJrIsg==,A2121FB_41094,cn,,2022-07-09T10:38:27.000Z,R7WCNvkbRACfVH2ZdX+p9g==,0.5,1tBllnBySwCs2GUMkyEaiA==,shipped,2022-07-22T14:35:27.719Z
