category,code,created_at,is_published,item_name,item_name_zh,label,made_in,material,price
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY434,2022-03-23T11:30:49.390Z,true,ローンキャミソールワンピース,草坪吊带背心连衣裙,PINK HOUSE,ベトナム,綿100%,24200
"[""スカート"",""デニムスカート""]",A2121FS_368,2022-03-23T11:30:53.568Z,true,たんぽぽ刺繍入りデニムスカート,绣有蒲公英的牛仔短裙,PINK HOUSE,中国,綿100%,33000
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY411,2022-04-01T01:30:14.254Z,true,レース使いワンピース,蕾丝连衣裙,PINK HOUSE,ベトナム,（表地）綿100% （レース部分）綿77% ナイロン23%,61600
"[""トップス"",""シャツ/ブラウス""]",A2121FB_407,2022-04-01T01:40:17.154Z,true,フランス製レース使いキャミソールブラウス,法国制造的带花边的吊带衫,PINK HOUSE,ベトナム,（表地）綿100% （レース部分）綿97% ナイロン3%,31900
"[""ファッション雑貨"",""ストール/ショール""]",A2121PSE428,2022-04-01T01:41:43.019Z,true,ドットチュールストール,点缀的薄纱围巾,PINK HOUSE,ベトナム,（表地）綿100% （レース部分）綿70% ナイロン30%,38500
"[""トップス"",""Tシャツ/カットソー""]",A2321UTS405,2022-04-01T01:30:30.805Z,true,サンデーキティンプリントＴシャツ,周日基廷印花T恤,Karl Helmut,日本,綿100%,15400
"[""パンツ"",""その他パンツ""]",A2321FP_305,2022-03-24T11:30:19.058Z,true,バイカラー切り替えストレッチパンツ,双色过渡性弹性长裤,Karl Helmut,中国,前身頃：綿75% ポリエステル23% ポリウレタン2%  後身頃：ポリエステル60% レーヨン35% ポリウレタン5%,20900
"[""パンツ"",""デニムパンツ""]",A2111FP_036,2022-03-24T11:42:51.200Z,true,ストレッチデニムパンツ,弹性牛仔长裤,PINK HOUSE,中国,,14300
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY406,2022-04-06T11:30:21.286Z,true,セーラーカラーワンピース,水手领连衣裙,PINK HOUSE,フィリピン,ストライプ：（表地）綿70% ポリエステル30% （別布）綿100%  　ネイビー無地：綿100%,49500
"[""スカート"",""スカート""]",A2121FSY404,2022-04-06T11:30:16.105Z,true,リボン付き吊りスカート,带有丝带的悬挂式裙装,PINK HOUSE,フィリピン,ストライプ：綿70% ポリエステル30% 　ネイビー無地：綿100%,33000
"[""トップス"",""パーカー""]",A2121UCD423,2022-04-06T11:30:53.750Z,true,ワッペン使いパーカー,带徽章的连帽衫,PINK HOUSE,日本,（表地）綿100％（リブ部分）綿95% ポリウレタン5% （アップリケ生地部分）綿70% ポリエステル30%,26400
"[""バッグ"",""トートバッグ""]",A2321PBG409,2022-04-01T01:40:14.394Z,true,サンデーキティンプリントバッグ,周日凯丁印花袋,Karl Helmut,日本,綿100%,17600
"[""ワンピース/ドレス"",""チュニック""]",A2121UBY422,2022-04-01T01:40:48.806Z,true,ネームワッペン使いフーディ,带有姓名徽章的连帽衫,PINK HOUSE,日本,綿100%,17600
"[""ワンピース/ドレス"",""ワンピース""]",A2121UA_424,2022-04-01T01:41:37.340Z,true,ローン襟付きスムースワンピース,光滑的连衣裙，有玫瑰色的领子,PINK HOUSE,#REF!,綿100%,27500
"[""パンツ"",""カーゴパンツ""]",A2321FP_404,2022-04-01T01:41:53.385Z,true,コットンナイロンワッシャーワークパンツ,棉制尼龙洗衣机工作裤,Karl Helmut,中国,綿100%,28600
"[""トップス"",""Tシャツ/カットソー""]",A2321UTS408,2022-04-01T01:41:58.360Z,true,ネームワッペン使いＴシャツ,带姓名徽章的T恤,Karl Helmut,日本,綿100%,7920
"[""トップス"",""Tシャツ/カットソー""]",A2311UPO008,2021-11-05T11:45:30.389Z,true,ノームとKARLくん刺繍カットソー,侏儒和KARL刺绣的剪裁和缝制,Karl Helmut,日本,綿100％,19800
"[""トップス"",""シャツ/ブラウス""]",A2311FB_002,2021-11-05T11:45:48.934Z,true,ノームとKARLくん刺繍デニムシャツブラウス,绣有侏儒和KARL-kun的牛仔衬衫-上衣,Karl Helmut,日本,綿100％,35200
"[""ジャケット/アウター"",""ブルゾン""]",A2303FJM413,2021-11-05T11:46:12.559Z,true,中綿入りフーテッドブルゾン,加垫的连帽长衫,Karl Helmut,中国,,35200
"[""トップス"",""シャツ/ブラウス""]",A2113FB_307,2021-11-12T11:30:24.395Z,true,ひなぎくテディ刺繍入りフードブラウス,连帽上衣，绣有雏菊的泰迪熊,PINK HOUSE,ベトナム,,28600
"[""トップス"",""シャツ/ブラウス""]",A2113FB_566,2021-11-19T01:30:19.184Z,true,レース使いブラウス,蕾丝上衣,PINK HOUSE,日本,（表地）綿100% （レース部分）レーヨン85% 綿8% ポリエステル7%,24200
"[""トップス"",""スウェット""]",A2113UTR577,2021-11-19T01:31:39.984Z,true,スイーツプリントトレーナー,糖果印花运动衫,PINK HOUSE,日本,（表地）綿100% （リブ部分）綿95% ポリウレタン5%,17600
"[""トップス"",""Tシャツ/カットソー""]",A2113UPO574,2021-11-19T01:31:41.562Z,true,チュールレース使いプレミアムウォームハイネック,优质温暖的高领带薄纱花边,PINK HOUSE,日本,（表地）アクリル59% レーヨン35% ポリウレタン6％（別布）ナイロン100% （レース部分）ナイロン100%,26400
"[""トップス"",""シャツ/ブラウス""]",A2113FB_405,2021-11-19T01:32:20.022Z,true,ハートフロッキープリントブラウス,心形绒毛印花上衣,PINK HOUSE,ベトナム,綿100％,30800
"[""トップス"",""シャツ/ブラウス""]",A2113FB_411,2021-11-19T01:32:32.852Z,true,リボンいっぱいフリルブラウス,充满丝带的褶边上衣,PINK HOUSE,ベトナム,綿100％,41800
"[""トップス"",""シャツ/ブラウス""]",A2113FB_412,2021-11-19T01:32:34.881Z,true,フランス製レース使いブラウス,法式蕾丝上衣,PINK HOUSE,ベトナム,（表地）綿100% （レース部分）綿90% ナイロン10%,63800
"[""スカート"",""スカート""]",A2113FS_406,2021-11-19T01:33:26.198Z,true,ハートフロッキープリントスカート,心形绒毛印花短裙,PINK HOUSE,ベトナム,（表地）綿100% （別布）綿100% （チュール部分）ポリエステル100%,55000
"[""スカート"",""スカート""]",A2113FSY413,2021-11-19T01:33:29.118Z,true,リボンいっぱいフリルスカート,带有大量丝带的荷叶边裙装,PINK HOUSE,ベトナム,綿100％,68200
"[""ワンピース/ドレス"",""ワンピース""]",A2113FAY414,2021-11-19T01:33:42.851Z,true,フリルワンピース,褶皱连衣裙,PINK HOUSE,ベトナム,綿100％,101200
"[""ワンピース/ドレス"",""ワンピース""]",A2113PE_415,2021-11-19T01:33:55.255Z,true,レース使いエプロンドレス,蕾丝围裙连衣裙,PINK HOUSE,ベトナム,綿100%,79200
"[""ワンピース/ドレス"",""ワンピース""]",A2113FA_565,2021-11-26T11:30:20.448Z,true,ヨークフリルワンピース,轭状荷叶边连衣裙,PINK HOUSE,日本,（表地）綿100% （レース部分）綿85% ナイロン15%,37400
"[""スカート"",""スカート""]",A2113FSY468,2021-11-26T11:31:07.572Z,true,オータムチェリー刺繍入りローンスカート,秋樱刺绣草裙,PINK HOUSE,ベトナム,綿100%,52800
"[""トップス"",""シャツ/ブラウス""]",A2121FB_004,2021-12-03T10:57:05.056Z,true,フリルストレッチレースブラウス,褶皱弹性蕾丝上衣,PINK HOUSE,フィリピン,（表地）綿50%　再生繊維（リヨセル）50% （別布）綿55% ナイロン42％　ポリウレタン3％　（レース部分）綿72% ナイロン28%,35200
"[""トップス"",""シャツ/ブラウス""]",A2121FB_008,2021-12-03T10:57:21.912Z,true,フリル襟付きリボンタイブラウス,荷叶领蝴蝶结上衣,PINK HOUSE,ベトナム,綿100%,24200
"[""トップス"",""カーディガン/ボレロ""]",A2121KCD017,2021-12-03T10:58:06.009Z,true,ロージーローズジャガードニットカーディガン,蔷薇玫瑰提花针织开衫,PINK HOUSE,中国,毛100%,33000
"[""トップス"",""スウェット""]",A2121UTR022,2021-12-03T10:58:15.374Z,true,リボンいっぱいトレーナー,满是丝带的运动衫,PINK HOUSE,日本,（表地・別布）綿100% （リブ部分）95％ ポリウレタン5%,20900
"[""バッグ"",""トートバッグ""]",A2121PBG026,2021-12-03T10:59:26.532Z,true,リボン付きフリルバッグ,带有丝带的荷叶边包,PINK HOUSE,ベトナム,（表地）綿100% （中綿）ポリエステル100% （裏地）綿100%,17600
"[""レッグウェア"",""ソックス/靴下""]",A2121PSC033,2021-12-03T10:59:27.897Z,true,ロゴ＆リボン付きソックス,带标志和蝴蝶结的袜子,PINK HOUSE,日本,綿50% アクリル25% ナイロン20% ポリウレタン5% （リボン）ポリエステル100%,2860
"[""ファッション雑貨"",""付け襟""]",A2121PE_027,2021-12-03T10:59:29.651Z,true,フード付きフリルティペット,带头巾的褶皱头巾,PINK HOUSE,ベトナム,綿100%,19800
"[""アクセサリー"",""ブローチ/コサージュ""]",A2121PE_028,2021-12-03T10:59:31.262Z,true,ローン＆ジャガードサテンリボンブローチセット,草坪和提花缎带胸针套装,PINK HOUSE,日本,（無地リボン）綿100% （サテンリボン）ポリエステル100%,5280
"[""アクセサリー"",""リング""]",A2121PAC030,2021-12-03T10:59:34.745Z,true,リボンモチーフリング,丝带图案的戒指,PINK HOUSE,日本,樹脂　真鍮,6600
"[""トップス"",""シャツ/ブラウス""]",A2321FB_003,2021-12-03T11:13:09.324Z,true,小花プリント使いオリジナルチェックシャツブラウス,原创格子衬衫花纹上衣,Karl Helmut,日本,綿97％　ポリウレタン3%,20900
"[""トップス"",""スウェット""]",A2321UTR012,2021-12-03T11:13:19.150Z,true,ポケット付きロゴトレーナー,带口袋的标志运动衫,Karl Helmut,日本,（表地）綿100% （リブ部分）95％ ポリウレタン5%,13200
"[""トップス"",""Tシャツ/カットソー""]",A2321UPO008,2021-12-03T11:13:20.732Z,true,Puss in Boots プリントカットソー,穿靴子的小猫印花剪裁和缝制,Karl Helmut,日本,綿100%,17600
"[""レッグウェア"",""ソックス/靴下""]",A2321PSC013,2021-12-03T11:13:26.518Z,true,ロゴソックス,标志袜,Karl Helmut,日本,綿52% アクリル20% ポリエステル18% ナイロン8% ポリウレタン2%,2860
"[""スカート"",""スカート""]",A2121FSY009,2021-12-08T01:30:25.457Z,true,リボンモチーフ付きフリルスカート,带有丝带图案的荷叶边裙子,PINK HOUSE,ベトナム,綿100%,48400
"[""レッグウェア"",""レギンス/スパッツ""]",A2121PTI034,2021-12-08T01:30:56.012Z,true,裾フリル使いレギンス,褶皱下摆的紧身裤,PINK HOUSE,日本,（表地）綿80% ナイロン15% ポリエステル5% （別布）綿100%,16500
"[""トップス"",""シャツ/ブラウス""]",A2321FB_001,2021-12-08T01:31:02.702Z,true,Puss in Boots プリントブラウス,穿靴子的猫印花上衣,Karl Helmut,日本,,33000
"[""スカート"",""スカート""]",A2113FS_243,2021-12-15T11:30:34.937Z,true,ネームワッペン使いプリーツティアードスカート,带有名牌的褶皱层叠式裙装,PINK HOUSE,ベトナム,綿100％,28600
"[""ワンピース/ドレス"",""ワンピース""]",A2113FA_242,2021-12-15T11:30:40.266Z,true,ロゴ刺繍入りフードワンピース,绣有标志的连衣裙,PINK HOUSE,ベトナム,綿100％,39600
"[""ジャケット/アウター"",""セットアップ""]",A2121PE_077,2021-12-17T01:30:58.621Z,true,★オンライン限定★スぺシャルセット,仅限在线 ★特别套装,PINK HOUSE,中国,ベスト：表地ポリエステル100% 裏地ポリエステル100% 中わたポリエステル100% ニット：綿100% スカート：ポリエステル95% ポリウレタン5%,27500
"[""ワンピース/ドレス"",""ワンピース""]",A2121FA_062,2021-12-17T10:03:59.301Z,true,フィフティバイオレッツプリントミディワンピース,Fifty Bilette 印花中裙,PINK HOUSE,フィリピン,綿100%,68200
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY063,2021-12-17T10:04:20.993Z,true,フィフティバイオレッツプリントワンピース,五十岁的紫罗兰印花连衣裙,PINK HOUSE,フィリピン,綿100%,101200
"[""トップス"",""Tシャツ/カットソー""]",A2121UPO117,2022-01-01T15:48:51.675Z,true,苺レース使いカットソー,草莓花边的剪裁和缝制,PINK HOUSE,日本,（表地・別布）綿100％（レース部分）綿65% ポリウレタン35%,19800
"[""トップス"",""Tシャツ/カットソー""]",A2121UPO118,2022-01-01T15:48:53.214Z,true,PINK HOUSEカラフルロゴカットソー,PINK HOUSE彩色标志剪裁与缝纫,PINK HOUSE,日本,綿100%,9900
"[""バッグ"",""トートバッグ""]",A2121PBG128,2022-01-01T15:48:56.326Z,true,いちごフリルバッグ,草莓荷叶边包,PINK HOUSE,日本,綿100% （部分使用）合成皮革,30800
"[""アクセサリー"",""ブローチ/コサージュ""]",A2121PE_131,2022-01-01T15:49:02.383Z,true,野いちごの森うさぎぬいぐるみコサージュ,野生草莓森林兔毛绒胸花,PINK HOUSE,ベトナム,,9900
"[""トップス"",""パーカー""]",A2321UCD104,2022-01-01T16:05:46.258Z,true,野いちごの森刺繍入りパーカー,野生草莓森林刺绣风衣,Karl Helmut,日本,（表地）綿100％（リブ部分）綿95% ポリウレタン5%,26400
"[""トップス"",""シャツ/ブラウス""]",A2121FB_104,2022-01-13T11:30:15.532Z,true,いちごレース使いブラウス,草莓色花边的上衣,PINK HOUSE,フィリピン,（表地）綿100%　（刺繍レース部分）綿65% ポリエステル35%,30800
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY103,2022-01-13T11:30:40.510Z,true,野いちごの森プリントフリルワンピース,野生草莓森林印花荷叶边连衣裙,PINK HOUSE,フィリピン,（表地）綿100%　（刺繍レース部分）綿65% ポリエステル35%,94600
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY163,2022-01-19T08:27:42.578Z,true,花文様アイシングクッキープリントワンピース,饼干印花连衣裙的花纹图案,PINK HOUSE,フィリピン,綿100％,61600
"[""ジャケット/アウター"",""その他アウター""]",A2121FC_168,2022-01-19T08:27:47.072Z,true,ヘリンボン起毛チェックコート,人字形拉丝格子大衣,PINK HOUSE,ベトナム,（表地）綿100% （裏地）ポリエステル100%,46200
"[""トップス"",""ニット/セーター""]",A2121KPO169,2022-01-19T08:27:50.337Z,true,アラン模様パッチワークニットプルオーバー,阿兰图案拼接针织套头衫,PINK HOUSE,韓国,アクリル100%,26400
"[""トップス"",""カーディガン/ボレロ""]",A2121KCD170,2022-01-19T08:27:52.758Z,true,花柄ジャガードニットカーディガン,花卉提花针织开衫,PINK HOUSE,中国,毛50% ナイロン30% アクリル20%,30800
"[""レッグウェア"",""ソックス/靴下""]",A2121PSC177,2022-01-19T08:28:14.730Z,true,花柄ジャガードソックス,花卉提花袜,PINK HOUSE,日本,綿50% アクリル25% ナイロン20% ポリウレタン5%,1760
"[""ワンピース/ドレス"",""ワンピース""]",A2111FA_402,2022-01-19T11:40:38.944Z,true,完売シュガリースイーツラビットプリントミディワンピース,售完Sugaree Sweets 兔子印花中裙,PINK HOUSE,フィリピン,綿100%,68200
"[""その他"",""その他""]",A2111PHH281,2022-01-20T11:41:13.079Z,true,2021SPRING COLLECTION  (宝島社ブランドブック）,2021SPRING COLLECTION (Takarajimasha Brand Book),PINK HOUSE,中国,ポリエステル ポリエステル裏PVC貼り ポリウレタン PP 鉄 合金,2299
"[""スカート"",""スカート""]",A2121FSY206,2022-02-02T09:22:01.460Z,true,ローズレース使いスカート,带玫瑰花边的裙子,PINK HOUSE,ベトナム,（表地）綿100% （レース部分 表糸）綿90% ポリエステル10% （レース部分　裏糸）綿100%,81400
"[""ワンピース/ドレス"",""ワンピース""]",A2121FA_207,2022-02-02T03:54:46.331Z,true,ローズレース使いワンピース,玫瑰花边连衣裙,PINK HOUSE,ベトナム,（表地）綿100% （レース部分 表糸）綿80% ポリエステル20% （レース部分　裏糸）綿100%,55000
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY203,2022-02-10T01:30:35.019Z,true,ジュビリーセレブレーションプリントワンピース,禧年庆典印花裙,PINK HOUSE,フィリピン,（表地）綿100% （レース部分 表糸）綿80% ポリエステル20% （レース部分　裏糸）綿100%,107800
"[""パンツ"",""デニムパンツ""]",A2321FP_204,2022-02-02T04:01:20.247Z,true,ダメージパッチワークストレッチデニムパンツ,损坏的拼接弹性牛仔裤,Karl Helmut,中国,クロ：綿57% レーヨン21% ポリエステル20% ポリウレタン2%,23100
"[""トップス"",""Tシャツ/カットソー""]",A2321UPO206,2022-02-02T04:01:22.095Z,true,リバースフルーツパーラー刺繍カットソー,反面水果厅刺绣的剪裁和缝制,Karl Helmut,日本,綿100%,17600
"[""トップス"",""パーカー""]",A2121UCD273,2022-02-17T01:30:54.847Z,true,スノードロップモチーフパーカー,雪绒花图案风衣,PINK HOUSE,日本,綿100%,24200
"[""スカート"",""スカート""]",A2121FS_262,2022-02-17T01:30:37.919Z,true,スノードロッププリントレイヤード風スカート,雪绒花印花层叠式短裙,PINK HOUSE,フィリピン,綿100%,48400
"[""トップス"",""シャツ/ブラウス""]",A2121FB_164,2022-02-10T01:30:20.122Z,true,花文様刺繍ふんわりブラウス,绣有花卉图案的蓬松上衣,PINK HOUSE,ベトナム,綿100%,30800
"[""ジャケット/アウター"",""その他アウター""]",A2121FJ_269,2022-02-17T01:30:20.117Z,true,スノーカットドビー使いジャケット,雪地切割多臂外套,PINK HOUSE,ベトナム,クロ・パウダーピンク：（表地）綿85% 麻15% （別布）綿100% 　スノーブルー：（表地）綿50%  麻50% （別布）綿100%,41800
"[""トップス"",""カーディガン/ボレロ""]",A2121KCD270,2022-02-17T01:30:45.490Z,true,丸ヨークかぎ針編みケープ,圆领钩编披肩,PINK HOUSE,中国,アクリル55% 綿45%,35200
"[""アクセサリー"",""ブローチ/コサージュ""]",A2121PE_280,2022-02-17T01:31:06.021Z,true,スノードロップコサージュ,雪绒花胸花,PINK HOUSE,日本,,14300
"[""ファッション雑貨"",""ストール/ショール""]",A2121PSE329,2022-03-04T03:30:20.299Z,true,ギンガムうさぎ刺繍ストール,金边兔刺绣披肩,PINK HOUSE,ベトナム,綿100%,19800
"[""バッグ"",""トートバッグ""]",A2321PBG312,2022-03-04T03:28:34.874Z,true,ギンガムうさぎ刺繍2WAYバッグ,银色兔子刺绣两用包,Karl Helmut,日本,綿100%,15400
"[""トップス"",""Tシャツ/カットソー""]",A2321UPO307,2022-03-04T01:30:14.400Z,true,ギンガムうさぎ刺繍カットソー,银色兔子刺绣的剪裁和缝制,Karl Helmut,日本,綿100%,15400
"[""スカート"",""スカート""]",A2121FSY305,2022-03-04T03:29:31.726Z,true,ギンガムレースフリルスカート,格子花边褶皱裙,PINK HOUSE,フィリピン,綿100%,57200
"[""スカート"",""スカート""]",A2121FSY312,2022-03-04T03:29:33.863Z,true,バージラデニムフリルスカート,维尔吉拉牛仔布褶皱裙,PINK HOUSE,ベトナム,クロ・オールドブルー：綿100% キナリ：綿77% 麻23%,57200
"[""ワンピース/ドレス"",""チュニック""]",A2121UBY320,2022-03-04T03:30:02.051Z,true,ローンフリル使いカットソーチュニック,裁剪和缝制的长衫，带有孤独的荷叶边,PINK HOUSE,日本,綿100%,20900
"[""バッグ"",""トートバッグ""]",A2121PBG326,2022-03-04T03:30:13.521Z,true,バスケットうさぎプリント2WAYバッグ,篮子里的兔子印花两用包,PINK HOUSE,日本,綿100%,17600
"[""ジャケット/アウター"",""その他アウター""]",A2321FJ_311,2022-03-04T03:30:45.673Z,true,フーデットジャケット,连帽外套,Karl Helmut,中国,ポリエステル100%,28600
"[""ジャケット/アウター"",""ブルゾン""]",A2321FJM304,2022-03-04T03:30:52.873Z,true,ギンガムうさぎ刺繍ブルゾン,金边兔绣花长衫,Karl Helmut,中国,（表地）ナイロン100% （配色部分）綿98% ポリウレタン2% （チェック部分）綿100%,46200
"[""トップス"",""カーディガン/ボレロ""]",A2321KCD306,2022-03-04T03:30:56.180Z,true,Kロゴワッペンニットカーディガン,K标志徽章的针织开衫,Karl Helmut,中国,綿100%,25300
"[""トップス"",""Tシャツ/カットソー""]",A2321UTS309,2022-03-04T03:31:04.227Z,true,ロゴＴシャツ,标志T恤,Karl Helmut,日本,ポリエステル90% ポリウレタン10%,7920
"[""トップス"",""Tシャツ/カットソー""]",A2321UTS310,2022-03-04T03:31:08.573Z,true,ネームワッペン使いバイカラーＴシャツ,带有姓名徽章的双色T恤衫,Karl Helmut,中国,綿100%,16500
"[""レッグウェア"",""ソックス/靴下""]",A2121PSC379,2022-03-16T11:31:03.964Z,true,たんぽぽモチーフソックス,蒲公英图案的袜子,PINK HOUSE,日本,綿50% アクリル25% ナイロン20% ポリウレタン5%,2090
"[""パンツ"",""デニムパンツ""]",A2121FP_316,2022-03-09T11:30:47.732Z,true,うさぎアップリケ使いフリルデニムパンツ,兔子贴花的荷叶边牛仔长裤,PINK HOUSE,日本,綿98% ポリウレタン2%,30800
"[""ワンピース/ドレス"",""ワンピース""]",A2121FA_362,2022-03-16T11:30:34.395Z,true,たんぽぽプリントノースリーブワンピース,蒲公英印花无袖连衣裙,PINK HOUSE,フィリピン,綿100%,44000
"[""ワンピース/ドレス"",""ワンピース""]",A2121UA_374,2022-03-16T11:30:55.793Z,true,ロゴ入りコンビネーションワンピース,带标志的组合裙,PINK HOUSE,日本,綿100%,30800
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY403,2022-04-01T01:30:21.922Z,true,ブルーフラワリィプリントワンピース,蓝色花纹连衣裙,PINK HOUSE,フィリピン,綿100%,107800
"[""アクセサリー"",""ブレスレット""]",A2121PAC429,2022-04-01T01:41:48.829Z,true,ブルーフラワリィコサージュラリエット,蓝色花状胸花项链,PINK HOUSE,日本,キュプラ　ラフィアヤシ　綿　レーヨン,7480
"[""アクセサリー"",""イヤリング""]",A2121PAC430,2022-04-01T01:41:50.956Z,true,ブルーフラワリィコサージュイヤリング,蓝色花饰胸花耳环,PINK HOUSE,日本,ブルー：綿　レーヨン　キュプラ　（金具部分）真鍮　パンジーブルー：綿　レーヨン（金具部分）真鍮,4400
"[""レッグウェア"",""ソックス/靴下""]",A2111PSC485,2022-03-25T11:37:54.082Z,true,【OUTLET】50%offマルチボーダーソックス,OUTLET] 五折优惠多条纹袜子,PINK HOUSE,日本,綿50% アクリル25% ナイロン20% ポリウレタン5%,1760
"[""シューズ"",""ドレスシューズ""]",A2121PSH425,2022-04-06T11:30:55.987Z,true,ストラップレザーシューズ,带状皮鞋,PINK HOUSE,中国,（甲材）羊革　（底材）合成底　（部分使用）合成皮革,41800
"[""パンツ"",""デニムパンツ""]",A2121FP_416,2022-04-01T01:40:33.305Z,true,裾裏ロゴプリント入りデニムパンツ,后摆印有标志的牛仔长裤,PINK HOUSE,中国,クロ・インディゴ・ブリーチ：綿80% ポリウレタン20%　シロ：綿100%,27500
"[""トップス"",""ベスト""]",A2321UCD406,2022-04-01T01:42:03.502Z,true,サンデーキティンプリントフーディベスト,周日基廷印花连帽背心,Karl Helmut,日本,（表地・別布）綿100% （リブ部分）綿95% ポリウレタン5%,26400
"[""レッグウェア"",""ソックス/靴下""]",A2321PSC410,2022-04-01T01:42:05.377Z,true,ロゴソックス,标志袜,Karl Helmut,日本,綿55% アクリル25% ナイロン18% ポリウレタン2％,2420
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY469,2022-04-14T02:02:25.901Z,true,ツイル開襟ワンピース,斜纹开领连衣裙,PINK HOUSE,ベトナム,（表地）再生繊維（リヨセル）68％　綿32% （レース部分）綿100%,49500
"[""パンツ"",""その他パンツ""]",A2121FP_471,2022-04-14T02:04:57.278Z,true,フリル使いツイルワイドパンツ,荷叶边斜纹宽松长裤,PINK HOUSE,フィリピン,（表地）再生繊維（リヨセル）68％　綿32% （別布）綿100%,33000
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY902,2022-04-22T01:31:47.891Z,true,【予約】【PINK HOUSE × misako aoki 】sweets lop ear bunnyワンピース,PINK HOUSE × misako aoki] [PINK HOUSE × misako aoki] 糖果圈兔子裙,PINK HOUSE,ベトナム,綿100%,85800
"[""スカート"",""スカート""]",A2121FSY903,2022-04-22T01:32:08.314Z,true,【予約】【PINK HOUSE × misako aoki 】ギンガムチェックスカート,PINK HOUSE × misako aoki] 银色格子短裙,PINK HOUSE,ベトナム,綿100%,46200
"[""アクセサリー"",""ブローチ/コサージュ""]",A2121PE_910,2022-04-22T01:33:34.378Z,true,【予約】【PINK HOUSE × misako aoki 】リボンヘアクリップセット,PINK HOUSE × misako aoki 丝带发夹套装,PINK HOUSE,日本,（リボン部分）ポリエステル100% 　（金具部分）鉄,6600
"[""ヘアアクセサリー"",""その他ヘアアクセサリー""]",A2121PE_909,2022-04-22T01:33:28.536Z,true,【PINK HOUSE × misako aoki 】リボンいっぱいヘッドドレス,PINK HOUSE × misako aoki] 充满丝带的头饰,PINK HOUSE,日本,（表地）綿100%　（中綿）ポリエステル100%,7920
"[""バッグ"",""トートバッグ""]",A2121PBG481,2022-04-14T02:05:41.979Z,true,ネームワッペン使いトートバッグ,带有姓名徽章的手提袋,PINK HOUSE,日本,綿100%,15400
"[""アクセサリー"",""ブローチ/コサージュ""]",A2121PE_911,2022-04-22T01:33:41.504Z,true,【予約】【PINK HOUSE × misako aoki 】sweets lop ear bunnyコサージュ,PINK HOUSE × misako aoki] 糖果的立耳兔胸花。,PINK HOUSE,ベトナム,,9900
"[""レッグウェア"",""ソックス/靴下""]",A2121PSC912,2022-04-22T01:33:03.562Z,true,【予約】【PINK HOUSE × misako aoki 】sweets lop ear bunnyソックス,PINK HOUSE × misako aoki ] 糖果圈兔子袜,PINK HOUSE,日本,綿50% アクリル25% ナイロン20% ポリウレタン5% （リボン）ポリエステル100%,2860
"[""バッグ"",""トートバッグ""]",A2121PBG908,2022-04-22T01:32:37.235Z,true,【予約】【PINK HOUSE × misako aoki 】ハートフリルバッグ,PINK HOUSE × misako aoki] 心形褶皱袋,PINK HOUSE,日本,綿100%,15400
"[""財布/小物"",""その他小物""]",A2121PE_513,2022-04-29T10:47:04.939Z,true,ローンフリルタブリエ,孤独的褶皱塔布丽。,PINK HOUSE,ベトナム,綿100%,39600
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY503,2022-04-29T10:21:30.074Z,true,チェリーズプリントフリルワンピース,樱桃印花荷叶边连衣裙,PINK HOUSE,フィリピン,綿100%,154000
"[""ワンピース/ドレス"",""ワンピース""]",A2121FA_502,2022-04-29T10:36:32.841Z,true,チェリーズプリントキャミソールワンピース,樱桃印花吊带连衣裙,PINK HOUSE,フィリピン,綿100%,49500
"[""ヘアアクセサリー"",""ヘアバンド""]",A2121PE_516,2022-04-29T10:51:06.188Z,true,ローンフリルカチューム,草坪流苏连衣裙,PINK HOUSE,ベトナム,綿100%,8800
"[""トップス"",""カーディガン/ボレロ""]",A2121KCD521,2022-04-29T10:40:36.813Z,true,フリル襟付きカーディガン,带荷叶领的开衫,PINK HOUSE,中国,綿100%,30800
"[""トップス"",""カーディガン/ボレロ""]",A2121UCD476,2022-04-21T11:34:30.422Z,true,コットンレース使いスムースカーディガン,棉质花边的光滑开衫,PINK HOUSE,日本,綿100%,30800
"[""トップス"",""パーカー""]",A2121UCD525,2022-04-29T10:43:22.599Z,true,チェリーズ刺繍スムースパーカー,樱桃刺绣光滑大衣,PINK HOUSE,日本,綿100%,35200
"[""トップス"",""Tシャツ/カットソー""]",A2321UTS506,2022-04-29T10:53:24.996Z,true,ロゴ入りボーダーＴシャツ,带标志的条纹T恤,Karl Helmut,中国,綿100%,9900
"[""帽子"",""キャップ""]",A2321PHT510,2022-04-29T10:55:08.946Z,true,ロゴ刺繍キャップ,标志绣花帽,Karl Helmut,ベトナム,（表地）ポリエステル65% 綿35% （別布）綿100%,7480
"[""ワンピース/ドレス"",""ワンピース""]",A2121FAY485,2022-05-03T08:53:41.295Z,true,ストレッチデニムサロペットスカート,弹性牛仔布莎罗佩特短裙,PINK HOUSE,ベトナム,綿98% ポリウレタン2%,28600
